Ticker_Symbol,Company_Name,Last_Sale,Market_Capitalization,ADR_TSO,IPO_Year,Sector,Industry,Summary_Quote
CHS,"Chico&#39;s FAS, Inc.",3.12,367987891.4,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/chs
CIM,Chimera Investment Corporation,19.07,3569092228,n/a,2007,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cim
CIM^A,Chimera Investment Corporation,25.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cim^a
CIM^B,Chimera Investment Corporation,26.1,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cim^b
CIM^C,Chimera Investment Corporation,25.52,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cim^c
CIM^D,Chimera Investment Corporation,25.8,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cim^d
DL,China Distance Education Holdings Limited,4.39,147298060.7,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dl
CEA,China Eastern Airlines Corporation Ltd.,23.6,6828700427,n/a,1997,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cea
CHN,"China Fund, Inc. (The)",19.33,208995766.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/chn
CGA,"China Green Agriculture, Inc.",4.99,22234087.71,n/a,n/a,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/cga
LFC,China Life Insurance Company Limited,11.67,65969821470,n/a,2003,Finance,Life Insurance,https://www.nasdaq.com/symbol/lfc
CHL,China Mobile (Hong Kong) Ltd.,41.31,1.69E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/chl
COE,China Online Education Group,4.05,82597729.05,n/a,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/coe
SNP,China Petroleum & Chemical Corporation,58.17,70427122624,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/snp
XRF,China Rapid Finance Limited,0.707,46491761.47,n/a,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/xrf
ZNH,China Southern Airlines Company Limited,28.22,6923592018,n/a,1997,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/znh
CHA,China Telecom Corp Ltd,44.67,36152488920,n/a,2002,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cha
CHU,China Unicom (Hong Kong) Ltd,9.94,30414535594,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/chu
CYD,China Yuchai International Limited,12.96,529523451.4,n/a,1994,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cyd
CMG,"Chipotle Mexican Grill, Inc.",838.42,23243360037,n/a,2006,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cmg
CHH,"Choice Hotels International, Inc.",90.98,5067342719,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/chh
CB,Chubb Limited,156.28,71224528578,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cb
CHT,"Chunghwa Telecom Co., Ltd.",34.5,26763192150,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cht
CHD,"Church & Dwight Company, Inc.",79.78,19713344729,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/chd
CCX,Churchill Capital Corp II,9.95,686550000,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/ccx
CCX.U,Churchill Capital Corp II,n/a,0,n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/ccx.u
CCX.WS,Churchill Capital Corp II,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ccx.ws
CIEN,Ciena Corporation,40.93,6347773287,n/a,1997,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cien
CI,Cigna Corporation,153.97,58140499610,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ci
XEC,Cimarex Energy Co,42.78,4340330845,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/xec
CBB,Cincinnati Bell Inc,5.43,273783038.1,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cbb
CBB^B,Cincinnati Bell Inc,34.53,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cbb^b
CNK,Cinemark Holdings Inc,38.16,4470507765,n/a,2007,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cnk
CINR,Ciner Resources LP,15.39,303774083.7,n/a,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cinr
CIR,"CIRCOR International, Inc.",34.37,684131378.6,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cir
CISN,Cision Ltd.,6.92,1026820512,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cisn
CIT,CIT Group Inc (DEL),42.59,4033054726,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cit
BLW,Citigroup Inc.,15.44,555804024.8,n/a,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/blw
C,Citigroup Inc.,64.35,1.45E+11,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/c
C^J,Citigroup Inc.,28.69,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/c^j
C^K,Citigroup Inc.,27.95,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/c^k
C^N,Citigroup Inc.,27.34,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/c^n
C^S,Citigroup Inc.,26.27,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/c^s
CFG,"Citizens Financial Group, Inc.",33.74,15084699117,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/cfg
CFG^D,"Citizens Financial Group, Inc.",27.98,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfg^d
CIA,"Citizens, Inc.",6.28,315450485.3,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/cia
CIO,"City Office REIT, Inc.",13.54,536821233,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cio
CIO^A,"City Office REIT, Inc.",25.79,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cio^a
CVEO,Civeo Corporation,1.39,235648917.1,n/a,2014,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cveo
CCC,Clarivate Analytics Plc,17.62,5378830917,n/a,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/ccc
CLH,"Clean Harbors, Inc.",73.55,4108656867,n/a,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/clh
CCO,"Clear Channel Outdoor Holdings, Inc.",2.6,1211551107,n/a,2005,Consumer Services,Advertising,https://www.nasdaq.com/symbol/cco
EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,8.45,605983190.2,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/emo
CEM,ClearBridge MLP and Midstream Fund Inc.,10.99,773860432.4,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/cem
CTR,ClearBridge MLP and Midstream Total Return Fund In,8.65,332161228.3,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/ctr
CLW,Clearwater Paper Corporation,16.02,264572799.1,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/clw
CWEN,"Clearway Energy, Inc.",17.7,3423231082,n/a,2015,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cwen
CWEN.A,"Clearway Energy, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cwen.a
CLF,Cleveland-Cliffs Inc.,7.94,2144184907,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/clf
CLPR,Clipper Realty Inc.,10.94,194892511.7,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clpr
CLX,Clorox Company (The),158.16,19887430004,n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/clx
CLDR,"Cloudera, Inc.",7.14,1957841500,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cldr
CMS,CMS Energy Corporation,63.05,17892770728,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cms
CMS^B,CMS Energy Corporation,104.3977,0,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cms^b
CMSA,CMS Energy Corporation,27.06,0,n/a,2018,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cmsa
CMSC,CMS Energy Corporation,28.16,0,n/a,2018,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cmsc
CMSD,CMS Energy Corporation,27.54,0,n/a,2019,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cmsd
CNA,CNA Financial Corporation,47.13,12796126748,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cna
CNF,CNFinance Holdings Limited,4.69,321650339.8,n/a,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cnf
CNHI,CNH Industrial N.V.,10.26,13859558913,n/a,2013,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cnhi
CNO,"CNO Financial Group, Inc.",14.48,2258776758,n/a,n/a,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/cno
CEO,CNOOC Limited,148.24,1544206444,n/a,2001,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ceo
CNXM,CNX Midstream Partners LP,14.15,901856815.6,n/a,2014,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/cnxm
CEIX,CNX Resources Corporation,16.76,456991149,n/a,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/ceix
CNX,CNX Resources Corporation,7.97,1494880202,n/a,1999,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cnx
KOF,Coca Cola Femsa S.A.B. de C.V.,59,12394910334,n/a,1993,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/kof
KO,Coca-Cola Company (The),55.04,2.35E+11,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ko
CCEP,Coca-Cola European Partners plc,56.34,26194262288,n/a,2016,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ccep
CDE,"Coeur Mining, Inc.",5.47,1215234143,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/cde
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",12.57,342018990.4,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/fof
INB,"Cohen & Steers Global Income Builder, Inc.",8.97,207584350,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/inb
CNS,Cohen & Steers Inc,53.93,2547717107,n/a,2004,Finance,Investment Managers,https://www.nasdaq.com/symbol/cns
UTF,"Cohen & Steers Infrastructure Fund, Inc",26.54,2264387333,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/utf
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",25.31,730065153,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/ldp
MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",8.67,232298257.8,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/mie
RQI,Cohen & Steers Quality Income Realty Fund Inc,15.14,1652703626,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/rqi
RNP,"Cohen & Steers REIT and Preferred and Income Fund,",23.54,1119720965,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/rnp
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",29.41,352986937.2,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/psf
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",14.65,382980900.7,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/rfi
CFX,Colfax Corporation,27.2,3200552165,n/a,2008,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/cfx
CFXA,Colfax Corporation,123.39,0,n/a,2019,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/cfxa
CL,Colgate-Palmolive Company,74.15,63621178119,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/cl
CCH,Collier Creek Holdings,10.22,571042500,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/cch
CCH.U,Collier Creek Holdings,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/cch.u
CCH.WS,Collier Creek Holdings,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cch.ws
CXE,Colonial High Income Municipal Trust,5.37,169232064.9,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/cxe
CIF,Colonial Intermediate High Income Fund,2.61,51230452.86,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cif
CXH,Colonial Investment Grade Municipal Trust,9.89,90100323.05,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/cxh
CMU,Colonial Municipal Income Trust,4.87,137944279.2,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/cmu
CLNY,"Colony Capital, Inc.",4.5,2194651530,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clny
CLNY^B,"Colony Capital, Inc.",24.68,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clny^b
CLNY^E,"Colony Capital, Inc.",24.91,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clny^e
CLNY^G,"Colony Capital, Inc.",22.96,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clny^g
CLNY^H,"Colony Capital, Inc.",21.44,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clny^h
CLNY^I,"Colony Capital, Inc.",21.68,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clny^i
CLNY^J,"Colony Capital, Inc.",21.62,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clny^j
CLNC,"Colony Credit Real Estate, Inc.",12.53,1610606864,n/a,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clnc
CXP,"Columbia Property Trust, Inc.",21.39,2500676195,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxp
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",20.61,327227917.2,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/stk
CCZ,Comcast Corporation,58.07,0,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/ccz
CMA,Comerica Incorporated,61.65,9208114034,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cma
FIX,"Comfort Systems USA, Inc.",38.66,1424790369,n/a,1997,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/fix
CMC,Commercial Metals Company,15.67,1847870882,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/cmc
CBU,"Community Bank System, Inc.",60.99,3146789479,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cbu
CYH,"Community Health Systems, Inc.",2.49,293950246.9,n/a,2000,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cyh
CHCT,Community Healthcare Trust Incorporated,42.64,827505099.2,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chct
CIG,Comp En De Mn Cemig ADS,3.55,5178571734,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cig
CIG.C,Comp En De Mn Cemig ADS,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cig.c
CBD,Companhia Brasileira de Distribuicao,21.14,5636367855,n/a,1997,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/cbd
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,12.38,8461852178,n/a,2002,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/sbs
ELP,Companhia Paranaense de Energia (COPEL),12.76,3491850560,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/elp
CCU,"Compania Cervecerias Unidas, S.A.",22.6,4175382454,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ccu
CODI,Compass Diversified Holdings,18.74,1122526000,n/a,2006,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/codi
CODI^A,Compass Diversified Holdings,23,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/codi^a
CODI^B,Compass Diversified Holdings,24.64,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/codi^b
CMP,"Compass Minerals International, Inc.",49.73,1685043761,n/a,2003,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cmp
CRK,"Comstock Resources, Inc.",5.72,1056888741,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crk
CAG,"ConAgra Brands, Inc.",28.36,13800052997,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/cag
CXO,Concho Resources Inc.,73.15,14708915171,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cxo
CCM,Concord Medical Services Holdings Limited,2.5527,110768780.1,n/a,2009,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/ccm
CNDT,Conduent Incorporated,6.51,1375758541,n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cndt
COP,ConocoPhillips,52.18,57927188427,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cop
CCR,CONSOL Coal Resources LP,13.42,370831719.7,n/a,2015,Energy,Coal Mining,https://www.nasdaq.com/symbol/ccr
ED,Consolidated Edison Inc,88.9,29527620002,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ed
STZ,Constellation Brands Inc,204.35,39148179800,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/stz
STZ.B,Constellation Brands Inc,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/stz.b
CSTM,Constellium SE,12.04,1647276933,n/a,2013,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/cstm
TCS,Container Store (The),4.48,220564780.8,n/a,2013,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tcs
CBPX,"Continental Building Products, Inc.",25.14,872061498.8,n/a,2014,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cbpx
CLR,"Continental Resources, Inc.",29.2,10930831602,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/clr
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",8.89,886116813,n/a,2013,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/vlrs
CTRA,"Contura Energy, Inc.",28.8,553481913.6,n/a,2018,Energy,Coal Mining,https://www.nasdaq.com/symbol/ctra
CTB,Cooper Tire & Rubber Company,23.49,1178635321,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ctb
CPS,Cooper-Standard Holdings Inc.,37.44,632799236.2,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cps
CTK,CooTek (Cayman) Inc.,5.28,335837694.7,n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/ctk
CPA,"Copa Holdings, S.A.",103.18,4361090694,n/a,2005,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cpa
CLB,Core Laboratories N.V.,39.59,1756327013,n/a,1995,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/clb
CXW,"CoreCivic, Inc.",16.95,2018669573,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxw
CLGX,"CoreLogic, Inc.",48.4,3878500168,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
CORR,"CorEnergy Infrastructure Trust, Inc.",45.11,610409754.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/corr
CORR^A,"CorEnergy Infrastructure Trust, Inc.",26.39,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/corr^a
CPLG,CorePoint Lodging Inc.,9.1,525175651,n/a,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cplg
COR,CoreSite Realty Corporation,116.18,4285979418,n/a,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor
CNR,"Cornerstone Building Brands, Inc.",4.69,588782102.9,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cnr
GLW,Corning Incorporated,27.85,21747120829,n/a,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/glw
CAAP,Corporacion America Airports SA,4.91,785708020,n/a,2018,Transportation,Aerospace,https://www.nasdaq.com/symbol/caap
GYC,Corporate Asset Backed Corp CABCO,22,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyc
OFC,Corporate Office Properties Trust,28.89,3234232235,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc
CTVA,"Corteva, Inc.",29.32,21957543258,n/a,2019,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/ctva
CZZ,Cosan Limited,14.02,3253773096,n/a,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz
CMRE,Costamare Inc.,5.79,662960981.1,n/a,2010,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cmre
CMRE^B,Costamare Inc.,23.88,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^b
CMRE^C,Costamare Inc.,24.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^c
CMRE^D,Costamare Inc.,25.35,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^d
CMRE^E,Costamare Inc.,25.8327,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^e
COT,Cott Corporation,12.61,1697795306,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cot
COTY,Coty Inc.,9.55,7175851712,n/a,2013,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/coty
CUZ,Cousins Properties Incorporated,34.7,5092677037,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cuz
CVA,Covanta Holding Corporation,17.2,2260691787,n/a,n/a,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/cva
