CIK,Ticker_Symbol,Company_Name,Sector,Data_Date,Market_Capitalization,Total_Assets,Total_Assets_PY1,Total_Assets_PY2,Total_Liabilities,Net_Income_Before_Extra_Items,Cash_Flow_From_Operations,Total_Long_Term_Debt,Total_Long_Term_Debt_PY1,Current_Assets,Current_Assets_PY1,Current_Liabilities,Current_Liabilities_PY1,Common_Shares_Outstanding,Common_Shares_Outstanding_PY1,Total_Sales,Total_Sales_PY1,Cost_Of_Goods_Sold,Cost_Of_Goods_Sold_PY1,Size_Tercile,BM_Ratio,BM_Quintile,ROA,F_ROA,CFO,F_CFO,CROA,F_CROA,ACCRUAL,F_ACCRUAL,CLEVER,F_CLEVER,CLIQUID,F_CLIQUID,EQ_OFFER,F_EQ_OFFER,CMARGIN,F_CMARGIN,CTURN,F_CTURN,F_SCORE
0000001800,ABT,ABBOTT LABORATORIES,Health Care,2013-12-31,59338.5963,42953.0,67234.944,60276.893,17686.0,2365.0,3324.0,3388.0,18085.302,19247.0,31322.583,9507.0,13280.176000000001,1548.098,1576.6670000000001,21848.0,39873.91,9067.0,12009.511,Large,0.42581054449378675,Medium,0.0351751612970779,1,0.049438577653905684,1,-0.06298849156406078,0,-0.014263416356827784,1,-0.2221697456794268,1,-0.3340887223638864,0,-28.569000000000187,1,-0.11381646933538203,0,-0.33656229070116245,0,5
0000001800,ABT,ABBOTT LABORATORIES,Health Care,2014-12-31,67891.7357,41275.0,42953.0,67234.944,19636.0,1713.0,3675.0,3408.0,3388.0,15261.0,19247.0,10532.0,9507.0,1508.035,1548.098,20247.0,21848.0,8159.0,9067.0,Large,0.3187280421820177,Low,0.039880799944124974,1,0.08555863385560962,1,0.004705638647047074,1,-0.045677833911484646,1,0.01942827755506043,0,-0.5754957238416805,0,-40.062999999999874,1,0.01203038167029713,1,0.14642561612656896,1,7
0000001800,ABT,ABBOTT LABORATORIES,Health Care,2015-12-31,66137.3852,41247.0,41275.0,42953.0,19921.0,2595.0,2966.0,5871.0,3408.0,14155.0,15261.0,9186.0,10532.0,1472.665,1508.035,20405.0,20247.0,7722.0,8159.0,Large,0.3224500021509771,Low,0.0628709872804361,1,0.0718594791035736,1,0.02299018733631112,1,-0.008988491823137504,1,0.06136612047198116,0,0.09191931958745325,1,-35.37000000000012,1,0.024536622310156964,1,0.022991360565207508,1,8
0000001800,ABT,ABBOTT LABORATORIES,Health Care,2016-12-31,56572.8983,52666.0,41247.0,41275.0,31949.0,1057.0,3203.0,20681.0,5871.0,26776.0,14155.0,6660.0,9186.0,1472.869,1472.665,20853.0,20405.0,8110.0,7722.0,Large,0.366200082062969,Low,0.025626106141052683,1,0.07765413242175188,1,-0.037244881139383415,0,-0.052028026280699205,1,0.2981395786997447,0,2.479488567600913,1,0.2039999999999509,0,-0.010476208572315349,0,0.011196990748603086,1,5
0000001800,ABT,ABBOTT LABORATORIES,Health Care,2017-12-31,99507.3661,76250.0,52666.0,41247.0,45152.0,346.0,5570.0,27210.0,20681.0,20147.0,26776.0,8912.0,6660.0,1743.602,1472.869,27390.0,20853.0,10113.0,8110.0,Large,0.31251957738232206,Low,0.0065697034139672655,1,0.10576083241560019,1,-0.019056402727085416,0,-0.09919112900163293,1,-0.018293563661081425,1,-1.7597606358602773,0,270.7330000000002,0,0.019690522333116967,1,0.014505833281041158,1,6
0000001800,ABT,ABBOTT LABORATORIES,Health Care,2018-12-31,126983.9223,67173.0,76250.0,52666.0,36451.0,2320.0,6300.0,19359.0,27210.0,14632.0,20147.0,9012.0,8912.0,1755.619,1743.602,30578.0,27390.0,11377.0,10113.0,Large,0.2419361399738398,Very Low,0.03042622950819672,1,0.08262295081967214,1,0.023856526094229454,1,-0.052196721311475416,1,-0.15217864243955698,1,-0.6370468240630285,0,12.016999999999825,0,-0.0028425393282559552,0,-0.11904692348253415,0,5
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2011-12-31,6203.9645,5034.262,5500.351,4247.357,1819.099,-568.895,663.462,946.279,688.0189999999999,821.58,674.222,254.44400000000002,303.311,170.81400000000002,168.72,1821.799,1422.521,2081.699,674.296,Large,0.5182432942677218,Medium,-0.10342885390405085,0,0.12062175668425525,1,-0.18162242228080844,0,-0.2240506105883061,1,0.03848611521129053,0,1.006049118378714,1,2.0940000000000225,0,-0.6686463878493841,0,-0.0037040595334685844,0,3
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2012-12-31,9028.5758,5255.842,5034.262,5500.351,1845.63,310.916,696.007,842.1080000000001,946.279,903.2689999999999,821.58,276.668,254.44400000000002,172.104,170.81400000000002,1917.714,1821.799,892.6439999999999,2081.699,Large,0.3777131715502681,Low,0.06175999580474755,1,0.13825402809786222,1,0.1651888497087984,1,-0.07649403229311466,1,-0.015978032411704257,1,0.03588930620246522,1,1.289999999999992,0,0.6771882289745162,1,0.049717453873413864,1,8
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2013-12-31,4588.9065,4959.359,5255.842,5034.262,1982.21,-406.526,438.296,1011.8430000000001,842.1080000000001,804.831,903.2689999999999,210.65400000000002,276.668,173.954,172.104,1638.406,1917.714,1257.4660000000001,892.6439999999999,Medium,0.6487708999954565,High,-0.07734745450871622,0,0.08339215676574753,1,-0.13910745031346378,0,-0.16073961127446373,1,0.03443198292798971,0,0.5558180610722743,1,1.8499999999999943,0,-0.3020205735098424,0,-0.06920204658739854,0,3
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2014-12-31,5332.334,6840.5380000000005,4959.359,5255.842,2772.048,82.97,668.324,1343.598,1011.8430000000001,908.06,804.831,328.666,210.65400000000002,214.236,173.954,1896.766,1638.406,1004.559,1257.4660000000001,Medium,0.7629848392842611,High,0.016729984661324172,1,0.1347601575122914,1,0.09407743917004038,1,-0.11803017285096723,1,0.02962510939996499,0,-1.057764393124124,0,40.28199999999998,0,0.23787680066972816,1,0.07073147547304792,1,6
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2015-12-31,5719.8683,6683.18,6840.5380000000005,4959.359,2542.16,24.583000000000002,616.238,1127.734,1343.598,829.425,908.06,311.522,328.666,217.65099999999998,214.236,1985.432,1896.766,995.295,1004.559,Large,0.7239712145120545,High,0.003593723183761277,1,0.09008618912722947,1,-0.013136261477562895,0,-0.0864924659434682,1,-0.060951770320321425,1,-0.10037310811522326,0,3.414999999999992,0,0.02831776493909488,1,-0.09221691999056103,0,5
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2016-12-31,9448.53,7107.951,6683.18,6840.5380000000005,2615.4770000000003,158.82399999999998,778.617,1079.109,1127.734,1230.1789999999999,829.425,423.62199999999996,311.522,224.965,217.65099999999998,2138.232,1985.432,911.7310000000001,995.295,Large,0.4754680357685269,Medium,0.023764734752019245,1,0.1165039696671345,1,0.020171011568257968,1,-0.09273923491511525,1,-0.010285508156164747,1,0.24146193219982903,1,7.314000000000021,0,0.07490416443962405,1,0.0296972958709103,1,8
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2017-12-31,10725.305,7865.601,7107.951,6683.18,2918.61,243.887,767.557,1373.766,1079.109,1461.5339999999999,1230.1789999999999,333.82099999999997,423.62199999999996,232.25,224.965,2242.604,2138.232,1057.8419999999999,911.7310000000001,Large,0.4612447851133371,Medium,0.034311857242684984,1,0.10798569095369397,1,0.01054712249066574,1,-0.07367383371100898,1,0.02699914976621645,0,1.4742422293879827,1,7.284999999999997,0,-0.04530774145901861,0,-0.004435907331352629,0,5
0000002809,AEM,AGNICO EAGLE MINES LTD,Basic Industries,2018-12-31,9472.1436,7852.843000000001,7865.601,7107.951,3302.8309999999997,-326.70099999999996,605.65,1721.308,1373.766,1072.452,1461.5339999999999,361.449,333.82099999999997,234.459,232.25,2191.221,2242.604,1261.048,1057.8419999999999,Large,0.4803571601258242,Medium,-0.04153541477631525,0,0.07699983764749826,1,-0.07584727201900024,0,-0.11853525242381352,1,0.03552527391250618,0,-1.4111059053385455,0,2.209000000000003,0,-0.10379760487132933,0,-0.0369236146881165,0,2
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2011-09-30,16051.8285,14290.7,13505.9,13029.1,8352.0,1215.3,1753.2,3927.5,3659.8,3189.8,3033.8,2342.0,2244.1,210.185,213.803,10082.0,9026.0,6446.9,5648.0,Large,0.36997031210494186,Low,0.08998289636381138,1,0.12980993491733242,1,0.010998162191842492,1,-0.039827038553521044,1,0.006741523484670386,0,0.01009775286641168,1,-3.617999999999995,1,-0.013698698810678644,0,0.05373158921429,1,7
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2012-09-30,17571.7652,16941.8,14290.7,13505.9,9926.0,999.2,1798.7,4584.2,3927.5,3415.8,3189.8,2689.9,2342.0,212.476,210.185,9611.7,10082.0,6214.6,6446.9,Large,0.39926552171320834,Medium,0.06991959806027696,1,0.12586507308949177,1,-0.020063298303534413,0,-0.055945475029214806,1,0.010964671766090783,0,-0.09213695892300922,0,2.290999999999997,0,-0.007119625768862825,0,-0.07390430357083755,0,3
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2013-09-30,22505.346,17850.1,16941.8,14290.7,10275.4,1004.2,1567.4,5056.3,4584.2,3439.1,3415.8,3227.6,2689.9,211.179,212.476,10180.4,9611.7,6565.1,6214.6,Large,0.33657336350216516,Low,0.05927351284987428,1,0.09251673375910471,1,-0.010646085210402681,0,-0.03324322090923043,1,-0.0028935822339476447,1,-0.20433276701782188,0,-1.296999999999997,1,0.001689734937177112,1,-0.07167999581712436,0,6
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2014-09-30,27798.507,17779.1,17850.1,16941.8,9970.5,987.1,2187.1,4824.5,5056.3,3294.8,3439.1,2963.0,3227.6,213.53900000000002,211.179,10439.0,10180.4,6677.7,6565.1,Large,0.2808999778297445,Low,0.05529941008733845,1,0.12252592422451415,1,-0.003974102762535833,0,-0.0672265141371757,1,-0.019842412667238407,1,0.04645253411900829,1,2.3600000000000136,0,0.00518871966620349,1,-0.01608962137499781,0,6
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2015-09-30,27475.5012,17438.1,17779.1,17850.1,10057.0,1277.9,2437.8,3949.1,4824.5,2910.8,3294.8,3648.1,2963.0,215.359,213.53900000000002,9894.9,10439.0,6007.7,6677.7,Large,0.2686429610972847,Low,0.07187652918314201,1,0.137116051993633,1,0.01657711909580356,1,-0.06523952281049099,1,-0.04654610007914714,1,-0.3140863056856591,0,1.8199999999999932,0,0.0325365508730206,1,-0.028267919061494617,0,6
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2016-09-30,32676.5493,18055.3,17438.1,17779.1,10841.9,1515.3,2627.5,4918.1,3949.1,4317.3,2910.8,3283.3,3648.1,217.351,215.359,9524.4,9894.9,5476.8,6007.7,Large,0.22075158346049717,Very Low,0.08689593476353502,1,0.15067581903991836,1,0.015019405580393011,1,-0.06377988427638334,1,0.052856483842477736,0,0.5170322605464179,1,1.9919999999999902,0,0.032122810435293636,1,-0.010363374705022022,0,6
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2017-09-30,33018.2821,18467.2,18055.3,17438.1,8281.7,1134.4,1567.9,3402.4,4918.1,5876.7,4317.3,2489.0,3283.3,218.34599999999998,217.351,8187.6,9524.4,4887.6,5476.8,Large,0.3084806159554861,Low,0.06282919696709555,1,0.08683876756409477,1,-0.024066737796439475,0,-0.024009570596999222,1,-0.0908095555120021,1,1.0461416471930702,1,0.9949999999999761,0,-0.021923139373009437,0,-0.09270986181463314,0,5
0000002969,APD,AIR PRODUCTS & CHEMICALS INC,Basic Industries,2018-09-30,36670.1478,19178.3,18467.2,18055.3,8002.0,1455.6,2541.9,3351.7,3402.4,5082.2,5876.7,2338.3,2489.0,219.516,218.34599999999998,8930.2,8187.6,5242.9,4887.6,Large,0.3047792460765593,Low,0.07882082827932767,1,0.13764403916132387,1,0.01599163131223212,1,-0.0588232108819962,1,-0.00825158757307523,1,-0.18760935147965885,0,1.170000000000016,0,0.009853774238338497,1,0.030097376282211707,1,7
0000003453,MATX,MATSON INC,Consumer Services,2011-12-31,1702.194,2544.0,2495.0,2380.0,1421.0,55.0,86.0,507.0,386.0,275.0,264.0,278.0,353.0,41.7,41.3,1722.0,1646.0,1345.0,1272.0,Medium,0.6597367867587361,High,0.022044088176352707,1,0.034468937875751504,1,-0.0027458277900338467,0,-0.012424849699398798,1,0.04287142849873549,0,0.24133327898587642,1,0.4000000000000057,0,-0.008286021933296916,0,-0.0014162779340193277,0,4
0000003453,MATX,MATSON INC,Consumer Services,2012-12-31,1053.072,1174.3,2544.0,2495.0,894.4,52.0,64.1,302.7,507.0,234.1,275.0,193.4,278.0,42.6,41.7,1560.0,1722.0,1264.7,1345.0,Small,0.2657937918774785,Low,0.020440251572327043,1,0.025196540880503143,1,-0.0016038366040256637,0,-0.0047562893081761,1,-0.038414062056806225,1,0.22123604115673323,1,0.8999999999999986,0,-0.029636603234164255,0,-0.07697281355163155,0,5
0000003453,MATX,MATSON INC,Consumer Services,2013-12-31,1117.508,1248.3,1174.3,2544.0,910.1,53.7,195.7,273.6,302.7,348.9,234.1,200.6,193.4,42.8,42.6,1637.2,1560.0,1334.1,1264.7,Small,0.3026376544955382,Low,0.045729370688921064,1,0.16665247381418719,1,0.02528911911659402,1,-0.12092310312526612,1,0.06305668817622842,0,0.5288374792891235,1,0.19999999999999574,0,-0.004161717629223016,0,0.780984737595581,1,6
0000003453,MATX,MATSON INC,Consumer Services,2014-12-31,1491.264,1401.8,1248.3,1174.3,1038.0,70.8,165.7,352.0,273.6,519.5,348.9,223.5,200.6,43.2,42.8,1714.2,1637.2,1365.4,1334.1,Medium,0.24395412214068066,Very Low,0.056717135304013455,1,0.13274052711687895,1,0.01098776461509239,1,-0.07602339181286549,1,0.03977732383974278,0,0.5851026339326539,1,0.4000000000000057,0,0.01834368634304334,1,-0.02096469524364264,0,6
0000003453,MATX,MATSON INC,Consumer Services,2015-12-31,1854.405,1669.8,1401.8,1248.3,1219.2,103.0,245.3,407.9,352.0,277.9,519.5,297.6,223.5,43.5,43.2,1884.9,1714.2,1429.3,1365.4,Medium,0.2429889910780007,Very Low,0.07347695819660437,1,0.1749892994721073,1,0.01675982289259091,1,-0.10151234127550295,1,-5.587436916026922e-05,1,-1.3905810240311758,0,0.29999999999999716,0,0.03823359505818155,1,-0.02859925452388956,0,6
0000003453,MATX,MATSON INC,Consumer Services,2016-12-31,1518.231,2015.5,1669.8,1401.8,1544.0,80.5,157.8,707.1,407.9,274.2,277.9,279.2,297.6,42.9,43.5,1941.6,1884.9,1524.0,1429.3,Medium,0.3105588016579822,Low,0.048209366391184574,1,0.09450233560905498,1,-0.025267591805419792,0,-0.046292969217870406,1,0.11814632962761173,0,0.048287927103552564,1,-0.6000000000000014,1,-0.026630089460569578,0,-0.1818543500894878,0,5
0000003453,MATX,MATSON INC,Consumer Services,2017-12-31,1268.2,2247.5,2015.5,1669.8,1569.3,232.0,224.9,826.3,707.1,266.0,274.2,286.3,279.2,42.5,42.9,2046.9,1941.6,1619.1,1524.0,Small,0.5347736950007885,Medium,0.11510791366906475,1,0.11158521458695113,1,0.06689854727788018,1,0.0035226990821136256,0,0.00392046332978746,0,-0.05299633602118525,0,-0.3999999999999986,1,-0.00608137204797185,0,-0.14719472417902457,0,4
0000003453,MATX,MATSON INC,Consumer Services,2018-12-31,1367.254,2430.4,2247.5,2015.5,1675.1,109.0,305.0,814.3,826.3,318.4,266.0,370.8,286.3,42.7,42.5,2222.8,2046.9,1783.3,1619.1,Small,0.5524211302362255,High,0.04849833147942158,1,0.135706340378198,1,-0.06660958218964318,0,-0.08720800889877643,1,-0.03951359830393586,1,-0.0704114278781357,0,0.20000000000000284,0,-0.011275382192217298,0,-0.026569249605877032,0,4
0000004281,ARNC,ARCONIC INC,Capital Goods,2018-12-31,8147.9491,18693.0,18718.0,20038.0,13108.0,640.0,217.0,5896.0,6806.0,6581.0,6378.0,3520.0,2824.0,483.27099999999996,481.417,14052.0,12960.0,11397.0,10357.0,Large,0.6854485627555037,High,0.03419168714606261,1,0.011593118922961856,1,0.040529645026090556,1,0.022598568223100756,0,-0.03602162508346535,1,-0.3888963108421324,0,1.853999999999985,0,-0.011907689428682866,0,0.1039500960569405,1,5
0000004447,HES,HESS CORP,Energy,2011-12-31,19310.6368,39136.0,35396.0,29465.0,20544.0,1703.0,4984.0,6005.0,5537.0,8339.0,8780.0,8100.0,7613.0,339.976,337.681,38466.0,33862.0,29297.0,25544.0,Large,0.9627854426841066,Very High,0.048112781105209626,1,0.14080687083286247,1,-0.02400668266536564,0,-0.09269408972765285,1,-0.009595499894716003,1,-0.12378425143476157,0,2.295000000000016,0,-0.007277735311379097,0,-0.06249493332877187,0,4
0000004447,HES,HESS CORP,Energy,2012-12-31,18087.3229,43441.0,39136.0,35396.0,22238.0,2025.0,5660.0,7324.0,6005.0,8387.0,8339.0,8382.0,8100.0,341.528,339.976,37691.0,38466.0,27835.0,29297.0,Large,1.1722575041771384,Very High,0.051742641046606704,1,0.1446238757154538,1,0.0036298599413970775,1,-0.0928812346688471,1,0.016247115233898934,0,-0.028909656494958247,0,1.552000000000021,0,0.023128437050361605,1,-0.12365549075074156,0,5
0000004447,HES,HESS CORP,Energy,2013-12-31,27001.062,42754.0,43441.0,39136.0,17970.0,3798.0,4870.0,5420.0,7324.0,8599.0,8387.0,6558.0,8382.0,325.314,341.528,22284.0,37691.0,13855.0,27835.0,Large,0.9178898222595837,Very High,0.0874289265900877,1,0.1121060749061946,1,0.035686285543481,1,-0.0246771483161069,1,-0.051624599859917436,1,0.31062641747673925,1,-16.214,1,0.11675866884018549,1,-0.45010585675051074,0,8
0000004447,HES,HESS CORP,Energy,2014-12-31,21100.3397,38578.0,42754.0,43441.0,16258.0,1692.0,4464.0,5919.0,5420.0,6687.0,8599.0,4851.0,6558.0,285.835,325.314,10737.0,22284.0,4028.0,13855.0,Large,1.0578028750883095,Very High,0.03957524442157459,1,0.10441128315479253,1,-0.047853682168513115,0,-0.06483603873321794,1,0.01979021135212236,0,0.06725573037166277,1,-39.47900000000004,1,0.2465951987924534,1,-0.2618372198939032,0,6
0000004447,HES,HESS CORP,Energy,2015-12-31,13867.5101,34195.0,38578.0,42754.0,13794.0,-3008.0,1981.0,6544.0,5919.0,4404.0,6687.0,2628.0,4851.0,286.046,285.835,6636.0,10737.0,3469.0,4028.0,Large,1.4711364803693203,Very High,-0.0779719010835191,0,0.05135051065374047,1,-0.1175471455050937,0,-0.12932241173725958,1,0.03429535482914353,0,0.297320422565041,1,0.21100000000001273,0,-0.14760332567530676,0,-0.07911925861994112,0,3
0000004447,HES,HESS CORP,Energy,2016-12-31,19716.2177,28621.0,34195.0,38578.0,13030.0,-6173.0,795.0,6694.0,6544.0,4276.0,4404.0,2251.0,2628.0,316.52299999999997,286.046,4762.0,6636.0,2880.0,3469.0,Large,0.790770331167524,High,-0.18052346834332506,0,0.02324901301359848,1,-0.10255156725980595,0,-0.20377248135692352,1,0.03328349138545875,0,0.2238010909408097,1,30.476999999999975,0,-0.08203323275306645,0,-0.03275501241226797,0,3
0000004447,HES,HESS CORP,Energy,2017-12-31,14955.6134,23112.0,28621.0,34195.0,10758.0,-4120.0,945.0,6397.0,6694.0,6157.0,4276.0,2435.0,2251.0,315.05400000000003,316.52299999999997,5466.0,4762.0,7034.0,2880.0,Large,0.8260443533529691,Very High,-0.14395024632263023,0,0.033017714265748926,1,0.03657322202069482,1,-0.17696796058837916,1,0.034177881878483,0,0.6289419167570518,1,-1.4689999999999372,1,-0.6820763474961017,0,0.051718526289334266,1,6
0000004447,HES,HESS CORP,Energy,2018-12-31,11803.1175,21433.0,23112.0,28621.0,10545.0,-328.0,1939.0,6605.0,6397.0,4459.0,6157.0,2203.0,2435.0,291.435,315.05400000000003,6323.0,5466.0,3057.0,7034.0,Large,0.92246815301127,Very High,-0.014191761855313257,0,0.08389581169955002,1,0.12975848446731697,1,-0.09808757355486328,1,0.04924575195765504,0,-0.5044839918684714,0,-23.619000000000028,1,0.8033912167862534,1,0.08260217177575585,1,6
0000004904,AEP,AMERICAN ELECTRIC POWER CO,Public Utilities,2011-12-31,19970.2041,52223.0,50455.0,48348.0,37558.0,1568.0,3788.0,15467.0,15900.0,4182.0,5016.0,6611.0,6518.0,483.423,480.80699999999996,15116.0,14427.0,10591.0,9830.0,Large,0.7343440220523335,High,0.0310771975027252,1,0.07507680110989991,1,0.006029625731400635,1,-0.04399960360717471,1,-0.020580637813268743,1,-0.13697915489396295,0,2.6160000000000423,0,-0.01928698327811562,0,0.001194590876043622,1,6
0000004904,AEP,AMERICAN ELECTRIC POWER CO,Public Utilities,2012-12-31,20728.3102,54367.0,52223.0,50455.0,39130.0,1259.0,3804.0,15961.0,15467.0,4589.0,4182.0,6823.0,6611.0,485.668,483.423,14945.0,15116.0,10161.0,10591.0,Large,0.7350816276379345,High,0.02410815158072114,1,0.07284146831855695,1,-0.00696904592200406,0,-0.04873331673783581,1,-0.0017879333854243784,1,0.03999598464561471,1,2.2450000000000045,0,0.020755378878415498,1,-0.01341710849476302,0,6
